regime_id,option_type,T,sigma,r,q,K,Smax,M,N,dS,dtau,split,split_reason,stress_holdout_flag,planned_use,solver_name,solver_variant,runtime_seconds,full_grid_rows,total_sample_rows,accepted_sample_rows,all_psor_steps_converged,max_psor_iterations,mean_psor_iterations,max_final_update,max_obstacle_violation,max_equation_violation,max_abs_complementarity_product,boundary_found_count,boundary_status,finite_delta_count,finite_gamma_count,strict_interior_node_count,acceptance_status,acceptance_reason,downstream_use_status
call_T100_s060_r001_q003,call,1.0,0.6,0.01,0.03,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.12341287499293685,14641,5203,5203,True,24,17.675,9.99872040718941e-09,0.0,2.0884900475692803e-08,3.9543705348249864e-10,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s060_r001_q006,call,1.0,0.6,0.01,0.06,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.10891883401200175,14641,5203,5203,True,18,14.741666666666667,9.942599410450725e-09,0.0,1.190878062828915e-08,3.448862754330945e-10,120,BOUNDARIES_FOUND,14399,14399,13201,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s060_r001_q010,call,1.0,0.6,0.01,0.1,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,stress_holdout,High-volatility and high-dividend stress combination held out before any row-level split.,yes,stress_holdout,american_crank_nicolson_psor_price,baseline_cn_psor,0.09289066609926522,14641,5203,5203,True,15,13.016666666666667,9.937145328819952e-09,0.0,8.661179662361462e-09,4.1318823642603336e-10,120,BOUNDARIES_FOUND,14399,14399,13201,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s060_r005_q000,call,1.0,0.6,0.05,0.0,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.3573374168481678,14641,5203,5203,True,51,50.325,9.998013528189631e-09,0.0,5.095313015957004e-08,2.339599553486885e-09,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s060_r005_q003,call,1.0,0.6,0.05,0.03,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.16193404095247388,14641,5203,5203,True,33,22.525,9.977008774697538e-09,0.0,3.2796425131209617e-08,2.5469477654755737e-10,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s060_r005_q006,call,1.0,0.6,0.05,0.06,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.1201037080027163,14641,5203,5203,True,21,16.491666666666667,9.951412471842502e-09,0.0,1.7328454005038907e-08,3.3847609569151847e-10,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s060_r005_q010,call,1.0,0.6,0.05,0.1,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,stress_holdout,High-volatility and high-dividend stress combination held out before any row-level split.,yes,stress_holdout,american_crank_nicolson_psor_price,baseline_cn_psor,0.09996633301489055,14641,5203,5203,True,16,13.891666666666667,9.966879543910068e-09,0.0,1.0090436597387509e-08,3.4370285833721434e-10,120,BOUNDARIES_FOUND,14399,14399,13201,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s060_r010_q000,call,1.0,0.6,0.1,0.0,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.38658733386546373,14641,5203,5203,True,54,54.0,8.94991192268435e-09,0.0,4.5512224655652744e-08,4.2865769996901354e-09,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s060_r010_q003,call,1.0,0.6,0.1,0.03,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.2672407499048859,14641,5203,5203,True,42,38.68333333333333,9.97088589471673e-09,0.0,4.890029758897185e-08,7.398911430790661e-10,28,BOUNDARIES_FOUND,14399,14399,13571,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s060_r010_q006,call,1.0,0.6,0.1,0.06,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.14243370899930596,14641,5203,5203,True,28,20.458333333333332,9.92222126683373e-09,0.0,2.577730628949837e-08,3.315338113689541e-10,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s060_r010_q010,call,1.0,0.6,0.1,0.1,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,stress_holdout,High-volatility and high-dividend stress combination held out before any row-level split.,yes,stress_holdout,american_crank_nicolson_psor_price,baseline_cn_psor,0.11130404192954302,14641,5203,5203,True,19,15.491666666666667,9.993183669454453e-09,0.0,1.3307881907564933e-08,4.068070595933526e-10,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s020_r001_q000,call,2.0,0.2,0.01,0.0,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.11945629096589983,14641,5203,5203,True,16,16.0,7.728059969736023e-09,0.0,9.558470015491594e-09,1.8556099294770613e-10,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s020_r001_q003,call,2.0,0.2,0.01,0.03,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.057539124973118305,14641,5203,5203,True,11,8.125,9.824185548401587e-09,0.0,4.472791081955307e-09,5.959647533827277e-11,120,BOUNDARIES_FOUND,14399,14399,13211,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s020_r001_q006,call,2.0,0.2,0.01,0.06,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05904808291234076,14641,5203,5203,True,11,8.191666666666666,9.575859161170541e-09,0.0,3.210377269580178e-09,7.190908466476525e-11,120,BOUNDARIES_FOUND,14399,14399,13222,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s020_r001_q010,call,2.0,0.2,0.01,0.1,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05830999999307096,14641,5203,5203,True,11,7.966666666666667,9.86220263787807e-09,0.0,3.0738408693387065e-09,1.197914770723683e-10,120,BOUNDARIES_FOUND,14399,14399,13251,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s020_r005_q000,call,2.0,0.2,0.05,0.0,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.13186779199168086,14641,5203,5203,True,19,18.375,9.997892291835342e-09,0.0,1.2053035014503166e-08,1.0784042743452824e-09,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s020_r005_q003,call,2.0,0.2,0.05,0.03,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.050877542002126575,14641,5203,5203,True,11,7.275,9.95862237118672e-09,0.0,6.060954294007104e-09,2.6765324687569295e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s020_r005_q006,call,2.0,0.2,0.05,0.06,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05916574993170798,14641,5203,5203,True,11,8.116666666666667,9.9501330785845e-09,0.0,4.742029879878373e-09,5.5887545713589494e-11,120,BOUNDARIES_FOUND,14399,14399,13210,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s020_r005_q010,call,2.0,0.2,0.05,0.1,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.060185167007148266,14641,5203,5203,True,11,8.066666666666666,9.572812903479999e-09,0.0,3.174576601594481e-09,6.394883183009609e-11,120,BOUNDARIES_FOUND,14399,14399,13224,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s020_r010_q000,call,2.0,0.2,0.1,0.0,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.14439787506125867,14641,5203,5203,True,20,19.858333333333334,9.997584538012916e-09,0.0,1.205331834341905e-08,2.1274003513093215e-09,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s020_r010_q003,call,2.0,0.2,0.1,0.03,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.08309595799073577,14641,5203,5203,True,12,11.833333333333334,9.985170468240767e-09,0.0,7.142266333914904e-09,7.086037779458859e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s020_r010_q006,call,2.0,0.2,0.1,0.06,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05588150001130998,14641,5203,5203,True,11,7.766666666666667,9.962335734137184e-09,0.0,5.738129527088631e-09,2.1843054786066173e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s020_r010_q010,call,2.0,0.2,0.1,0.1,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.06014641607180238,14641,5203,5203,True,11,8.141666666666667,9.855160548744024e-09,0.0,4.5233625178831005e-09,5.899426902566804e-11,120,BOUNDARIES_FOUND,14399,14399,13207,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s040_r001_q000,call,2.0,0.4,0.01,0.0,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.2986780838109553,14641,5203,5203,True,43,42.225,9.968216030387111e-09,0.0,4.513792228877378e-08,9.342625927735325e-10,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s040_r001_q003,call,2.0,0.4,0.01,0.03,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.0918811250012368,14641,5203,5203,True,16,13.258333333333333,9.910006704139107e-09,0.0,9.250114008096944e-09,3.622503669813772e-10,120,BOUNDARIES_FOUND,14399,14399,13201,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s040_r001_q006,call,2.0,0.4,0.01,0.06,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.08113424992188811,14641,5203,5203,True,14,11.391666666666667,9.695091923722643e-09,0.0,8.979954252419375e-09,4.602769017228277e-10,120,BOUNDARIES_FOUND,14399,14399,13201,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s040_r001_q010,call,2.0,0.4,0.01,0.1,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.07708762492984533,14641,5203,5203,True,14,10.8,9.867732119293844e-09,0.0,7.990838199467554e-09,5.884072287255641e-10,120,BOUNDARIES_FOUND,14399,14399,13203,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s040_r005_q000,call,2.0,0.4,0.05,0.0,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.3489507499616593,14641,5203,5203,True,49,49.0,9.668574385557349e-09,0.0,4.3557234263857936e-08,3.989102750271684e-09,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s040_r005_q003,call,2.0,0.4,0.05,0.03,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.12201691698282957,14641,5203,5203,True,23,17.608333333333334,9.97759630472217e-09,0.0,1.9666607009583004e-08,2.620521313357598e-10,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s040_r005_q006,call,2.0,0.4,0.05,0.06,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.09271624987013638,14641,5203,5203,True,15,12.7,9.968852188180222e-09,0.0,9.366236009000772e-09,3.312652991154062e-10,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s040_r005_q010,call,2.0,0.4,0.05,0.1,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.08060854207724333,14641,5203,5203,True,14,11.1,9.501831266245375e-09,0.0,8.769361389826535e-09,4.742780193425932e-10,120,BOUNDARIES_FOUND,14399,14399,13202,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s040_r010_q000,call,2.0,0.4,0.1,0.0,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.426336791832,14641,5203,5203,True,53,52.18333333333333,9.997832339792012e-09,0.0,4.485697102651898e-08,7.043705316075751e-09,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s040_r010_q003,call,2.0,0.4,0.1,0.03,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,test,Long-maturity high-rate mid-volatility regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.25771949999034405,14641,5203,5203,True,38,36.44166666666667,9.953129431750085e-09,0.0,4.326196600956678e-08,8.00748545697981e-10,33,BOUNDARIES_FOUND,14399,14399,13551,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s040_r010_q006,call,2.0,0.4,0.1,0.06,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,test,Long-maturity high-rate mid-volatility regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.11710508307442069,14641,5203,5203,True,20,16.333333333333332,9.936474310023868e-09,0.0,1.5227837879550066e-08,3.190681994735464e-10,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s040_r010_q010,call,2.0,0.4,0.1,0.1,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,test,Long-maturity high-rate mid-volatility regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.08938274998217821,14641,5203,5203,True,14,12.066666666666666,9.997562222530121e-09,0.0,9.340349438335949e-09,3.650184737424695e-10,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s060_r001_q000,call,2.0,0.6,0.01,0.0,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.8423346250783652,14641,5203,5203,True,84,81.3,9.981000026471065e-09,0.0,1.0143144413277128e-07,4.823113427560654e-09,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s060_r001_q003,call,2.0,0.6,0.01,0.03,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.30662116617895663,14641,5203,5203,True,65,43.0,9.978089909878918e-09,0.0,8.046828980923237e-08,1.0319102639618156e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s060_r001_q006,call,2.0,0.6,0.01,0.06,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.22614104091189802,14641,5203,5203,True,41,31.033333333333335,9.984490123571277e-09,0.0,4.31861701954972e-08,1.0031359186500548e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s060_r001_q010,call,2.0,0.6,0.01,0.1,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,stress_holdout,High-volatility and high-dividend stress combination held out before any row-level split.,yes,stress_holdout,american_crank_nicolson_psor_price,baseline_cn_psor,0.18916641594842076,14641,5203,5203,True,29,24.366666666666667,9.872118456044632e-09,0.0,2.6754197302025773e-08,1.0066961220143713e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s060_r005_q000,call,2.0,0.6,0.05,0.0,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.6911459579132497,14641,5203,5203,True,92,91.71666666666667,9.979757908951115e-09,0.0,1.0184620347075679e-07,1.1356729789510902e-08,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s060_r005_q003,call,2.0,0.6,0.05,0.03,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.41586475004442036,14641,5203,5203,True,78,57.075,9.995867245038426e-09,0.0,9.990449445496097e-08,1.8084838324144623e-09,87,BOUNDARIES_FOUND,14399,14399,13334,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s060_r005_q006,call,2.0,0.6,0.05,0.06,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.26834133290685713,14641,5203,5203,True,51,36.86666666666667,9.99283411573515e-09,0.0,5.672598146766461e-08,1.1075968090722851e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s060_r005_q010,call,2.0,0.6,0.05,0.1,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,stress_holdout,High-volatility and high-dividend stress combination held out before any row-level split.,yes,stress_holdout,american_crank_nicolson_psor_price,baseline_cn_psor,0.1975582498125732,14641,5203,5203,True,34,27.325,9.928195487951541e-09,0.0,3.399131753845097e-08,1.0544191795864509e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s060_r010_q000,call,2.0,0.6,0.1,0.0,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.693032749928534,14641,5203,5203,True,98,97.39166666666667,9.99952565194917e-09,0.0,1.018713113865033e-07,1.819355477882301e-08,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s060_r010_q003,call,2.0,0.6,0.1,0.03,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.5272390840109438,14641,5203,5203,True,80,76.01666666666667,9.992283889204145e-09,0.0,1.0010079254385573e-07,3.932500194123971e-09,14,BOUNDARIES_FOUND,14399,14399,13625,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s060_r010_q006,call,2.0,0.6,0.1,0.06,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.3394480829592794,14641,5203,5203,True,67,48.28333333333333,9.990813065741122e-09,0.0,8.338608337155051e-08,1.3023638272069996e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T200_s060_r010_q010,call,2.0,0.6,0.1,0.1,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,stress_holdout,High-volatility and high-dividend stress combination held out before any row-level split.,yes,stress_holdout,american_crank_nicolson_psor_price,baseline_cn_psor,0.2307488329242915,14641,5203,5203,True,41,32.1,9.99425697756351e-09,0.0,4.257760344295036e-08,1.141119727024271e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
